RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12
74554,37917,Knoxville,TN,Knoxville,Knox,4751,52400.0,53000.0,53700.0,54200.0,54200.0,54400.0,54700.0,54800.0,54900.0,55200.0,55700.0,56200.0,56400.0,56500.0,56700.0,56900.0,57300.0,57800.0,58100.0,58200.0,58500.0,59000.0,59300.0,59300.0,59400.0,59600.0,59800.0,60000.0,60200.0,60300.0,60300.0,60500.0,60800.0,61100.0,61600.0,62500.0,63500.0,64300.0,65000.0,65500.0,65800.0,66000.0,66400.0,66800.0,67000.0,67300.0,67700.0,67800.0,67600.0,67700.0,67700.0,67600.0,67600.0,67500.0,67300.0,67300.0,67400.0,67400.0,67500.0,67700.0,67900.0,68000.0,67900.0,68100.0,68500.0,68800.0,69100.0,69300.0,69500.0,69800.0,69900.0,70100.0,70300.0,70500.0,70600.0,70800.0,71100.0,71300.0,71600.0,72100.0,72500.0,72800.0,73100.0,73000.0,72900.0,73000.0,73300.0,73500.0,73700.0,74100.0,74600.0,74600.0,74300.0,74400.0,74700.0,75100.0,75600.0,76400.0,77300.0,77800.0,78100.0,78500.0,79200.0,80200.0,81400.0,82100.0,82500.0,83100.0,83400.0,83300.0,83300.0,84100.0,85100.0,86000.0,86500.0,86800.0,87400.0,87900.0,88200.0,88600.0,89200.0,90000.0,90600.0,91000.0,91200.0,91400.0,91900.0,92900.0,93100.0,93000.0,93000.0,93000.0,92900.0,92900.0,92800.0,92500.0,92100.0,91800.0,91300.0,90200.0,88800.0,87600.0,87000.0,87000.0,87100.0,87000.0,87100.0,87200.0,87000.0,86300.0,85900.0,86200.0,88100.0,91100.0,93500.0,94500.0,95400.0,95900.0,95900.0,96300.0,97400.0,98400.0,98600.0,98500.0,97900.0,97400.0,97400.0,97100.0,96400.0,96100.0,95700.0,95200.0,94700.0,94500.0,94200.0,93800.0,93200.0,92500.0,91500.0,90600.0,89900.0,89100.0,88900.0,89200.0,89500.0,89700.0,89700.0,89400.0,89300.0,89200.0,89000.0,88900.0,89200.0,89500.0,89500.0,89000.0,88200.0,87700.0,87600.0,87700.0,87800,87600,87700,88400,89000,89800,90500,90800,90900,91400,91900,92600,93300,93600,93400,93300,93300.0,93400.0,93500,93400.0,93000,92600,92300,92200,91700,91100,90600,90300.0,90000,89700,89500.0,89700,90400,91200,92000,92600,93200
