RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12
74554,37917,Knoxville,TN,Knoxville,Knox,3527,3.6026,3.2179,2.7141,3.2551,8.4263,6.4833,7.756,5.0481,4.1587,5.4524,4.6854,9.054,10.6598,8.4832,6.4492,6.5489,6.7351,6.7023,6.4298,4.4396,4.2839,4.5503,4.2852,4.6084,2.9928,5.9565,6.6261,8.3555,8.1159,6.2131,3.9996,8.266,9.4292,8.2065,4.8825,7.0398,6.7154,7.5013,8.4598,6.4336,8.9321,10.9071,9.8611,7.4578,5.8978,6.0419,9.0621,7.0453,9.1579,8.3101,7.3762,9.2977,10.0211,10.7628,11.4103,12.939,9.0961,7.9845,6.1198,9.4539,10.6428,8.1615,7.5772,8.4977,8.4493,12.1907,9.2411,9.8607,12.1419,12.0898,9.5307,13.1936,10.4187,14.6054,17.1557,16.5237,11.6321,12.9409,10.3384,6.6954,2.3215,3.7716,9.1443,10.958,17.6015,15.0045,12.9517,11.0917,10.4042,10.0525,9.8684,11.431,9.9872,7.6977,12.0084,9.452,10.0695,6.5426,8.4402,14.8517,15.5097,11.29,12.6023,13.3839,12.6766,13.197000000000001,15.9631,17.3421,17.2731,16.3221,14.8885,10.4152,9.096,10.9239,14.7465,24.3838,25.1119,23.1311,15.4386,15.2279,16.2512,16.4527,22.3553,19.455,18.2326,17.7189,16.4436,14.4543,15.9639,18.4036,15.3118,15.2285,14.6087,17.7488,17.3447,11.4197,11.1289,11.7272,16.5138,14.3646,12.4818,15.4805,14.9489,14.8291,18.9196,17.0104,17.9043,13.927,16.8839,14.0421,16.7543,18.2822,17.5544,14.4747,9.452,7.2768,5.8724,11.4723,12.0476,12.8322,14.4273,18.125999999999998,11.6509,11.6639,10.1888,12.4016,24.6267,40.2161,43.5497,40.2462,40.2329,50.5678,54.1257,57.9495,56.5583,59.1629,48.1093,45.8507,49.9215,55.2402,49.6981,45.0957,41.4832,57.8386,59.6929,64.7651,59.5858,62.757,52.2734,57.5786,51.5288,53.7003,50.6513,44.5496,54.6858,51.9656,61.2953,58.87,63.6678,46.6944,22.9582,14.437999999999999,10.2297,13.0921,6.7227,8.9418,16.1996,13.3897,9.6542,7.3493,9.2661,10.8871,10.581,9.4014,12.2404,
