RegionID,RegionName,City,County,State,Metro,SizeRank,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12
74554,37917,Knoxville,Knox,TN,Knoxville,5214,5000.0,5000.0,4000.0,5100.0,5000.0,5000.0,5000.0,5100.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,5000.0,5000.0,5000.0,4950.0,5000.0,5000.0,5000.0,5000.0,5000.0,3900.0,5000.0,5000.0,5000.0,5000.0,5000.0,4700.5,5000.0,5000.0,5000.0,4050.5,4400.0,5000.0,5030.0,5000.0,5000.0,4900.0,4000.0,4900.0,5000.0,5000.0,5000.0,4950.0,5000.0,5000.0,3500.0,3000.0,4950.0,5000.0,5000.0,5000.0,6375.0,5000.0,5000.0,5000.0,5100.0
